"Id","Elected","Amount","Label","Size","Color","ElectColor"
"grimmway enterprises",FALSE,11600,"Grimmway Enterprises",2.54944589048686,"black","grey"
"hillco partners",FALSE,11600,"Hillco Partners",2.54944589048686,"black","grey"
"stout energy",FALSE,5600,"Stout Energy",2.37038452227509,"black","grey"
"mim",FALSE,1344,"Mim",2.05513297135088,"black","grey"
"mgei/everett holdings llc",FALSE,20328,"Mgei/Everett Holdings LLC",2.69655613282889,"black","grey"
"mgei",FALSE,13500,"Mgei",2.58841183481742,"black","grey"
"ada inc",FALSE,11600,"Ada Inc",2.54944589048686,"black","grey"
"mgm everett",FALSE,10900,"Mgm Everett",2.53362683243413,"black","grey"
"chase",FALSE,5800,"Chase",2.37871712596217,"black","grey"
"corpus christi isd",FALSE,5800,"Corpus Christi ISD",2.37871712596217,"black","grey"
"fls",FALSE,5800,"Fls",2.37871712596217,"black","grey"
"the collective pac",FALSE,14500,"The Collective PAC",2.60697460244164,"black","grey"
"akoustis inc",FALSE,2900,"Akoustis Inc",2.21942155605632,"black","grey"
"send jack inc",FALSE,2900,"Send Jack Inc",2.21942155605632,"black","grey"
"westglow resort & spa",FALSE,2900,"Westglow Resort & Spa",2.21942155605632,"black","grey"
"high top consulting",FALSE,2700,"High Top Consulting",2.20361833090534,"black","grey"
"blue south pac",FALSE,2500,"Blue South PAC",2.18672414788656,"black","grey"
"entertainment services la",FALSE,1000,"Entertainment Services La",1.99526231496888,"black","grey"
"haynes & boone",FALSE,17970,"Haynes & Boone",2.66351291961201,"black","grey"
"baker botts llp",FALSE,7376,"Baker Botts LLP",2.436587942723,"black","grey"
"winston & strawn",FALSE,7000,"Winston & Strawn",2.4238726817661,"black","grey"
"intraop",FALSE,5800,"Intraop",2.37871712596217,"black","grey"
"lenox international",FALSE,5800,"Lenox International",2.37871712596217,"black","grey"
"lyons & simmons lp",FALSE,5800,"Lyons & Simmons LP",2.37871712596217,"black","grey"
"meraki",FALSE,5800,"Meraki",2.37871712596217,"black","grey"
"hamilton wingo llp",FALSE,4150,"Hamilton Wingo Llp",2.30040768441855,"black","grey"
"hogan lovells",FALSE,4000,"Hogan Lovells",2.29195453899233,"black","grey"
"bader & sons co",FALSE,2900,"Bader & Sons Co",2.21942155605632,"black","grey"
"giarmarco, mullins & horton",FALSE,2900,"Giarmarco, Mullins & Horton",2.21942155605632,"black","grey"
"united way of america",FALSE,2900,"United Way of America",2.21942155605632,"black","grey"
"wirt-rivette group",FALSE,2900,"Wirt-Rivette Group",2.21942155605632,"black","grey"
"citi",FALSE,2850,"Citi",2.21556494981638,"black","grey"
"bloomberg philanthropies",FALSE,2000,"Bloomberg Philanthropies",2.13846919998238,"black","grey"
"juilliard school",FALSE,2000,"Juilliard School",2.13846919998238,"black","grey"
"aiy properties",FALSE,29000,"Aiy Properties",2.79408619640306,"black","grey"
"baker & hostetler",FALSE,22500,"Baker & Hostetler",2.72406992742666,"black","grey"
"oswald companies",FALSE,17500,"Oswald Companies",2.65646320529195,"black","grey"
"irg",FALSE,17400,"Irg",2.65494130875771,"black","grey"
"preformed line products",FALSE,16000,"Preformed Line Products",2.63276440866847,"black","grey"
"lakeside bluffs group",FALSE,14500,"Lakeside Bluffs Group",2.60697460244164,"black","grey"
"nesco inc",FALSE,11600,"Nesco Inc",2.54944589048686,"black","grey"
"orthos ltd",FALSE,11600,"Orthos Ltd",2.54944589048686,"black","grey"
"frantz ward llp",FALSE,8700,"Frantz Ward Llp",2.47714783166485,"black","grey"
"timken co",FALSE,11800,"Timken Co",2.55380775088908,"black","grey"
"platinum equity",FALSE,7500,"Platinum Equity",2.44065349667573,"black","grey"
"jm smucker co",FALSE,14500,"JM Smucker Co",2.60697460244164,"black","grey"
"american pilots assn",FALSE,5000,"American Pilots Assn",2.3436729115921,"black","grey"
"american waterways operators",FALSE,15000,"American Waterways Operators",2.61582764898346,"black","grey"
"quest diagnostics",FALSE,6182,"Quest Diagnostics",2.39393800849205,"black","grey"
"jj's collectibles llc",FALSE,5911,"Jj'S Collectibles LLC",2.38323076174695,"black","grey"
"valley children's healthcare",FALSE,4230,"Valley Children's Healthcare",2.30480420030788,"black","grey"
"fresno county",FALSE,4150,"Fresno County",2.30040768441855,"black","grey"
"hartford health care",FALSE,5550,"Hartford Health Care",2.36825955567249,"black","grey"
"nissan",FALSE,3200,"Nissan",2.2413774476913,"black","grey"
"bella napoli",FALSE,3094,"Bella Napoli",2.23383983345154,"black","grey"
"collectors corner sports cards",FALSE,2900,"Collectors Corner Sports Cards",2.21942155605632,"black","grey"
"aviator capital management",FALSE,23200,"Aviator Capital Management",2.73242844959602,"black","grey"
"gl homes of florida",FALSE,21000,"GL Homes of Florida",2.70534047102685,"black","grey"
"related group",FALSE,17400,"Related Group",2.65494130875771,"black","grey"
"valls group (florida)",FALSE,17400,"Valls Group (Florida)",2.65494130875771,"black","grey"
"republican jewish coalition",FALSE,107257,"Republican Jewish Coalition",3.18450961543165,"black","grey"
"greenberg traurig llp",FALSE,22700,"Greenberg Traurig LLP",2.72648169151301,"black","grey"
"misty mansouri",FALSE,1200,"Misty Mansouri",2.03197389681397,"black","grey"
"state victory action",FALSE,20000,"State Victory Action",2.69217321819696,"black","grey"
"advisory board co",FALSE,12600,"Advisory Board Co",2.57061510129128,"black","grey"
"cleansweep campaigns",FALSE,12066,"Cleansweep Campaigns",2.55950706163075,"black","grey"
"anthropocene institute",FALSE,11300,"Anthropocene Institute",2.54277448157875,"black","grey"
"arcadia",FALSE,10200,"Arcadia",2.51686555495011,"black","grey"
"wagner equipment",FALSE,10000,"Wagner Equipment",2.51188643150958,"black","grey"
"baylor, scott & white health",FALSE,6001,"Baylor, Scott & White Health",2.38683480799208,"black","grey"
"texas timberjack",FALSE,3300,"Texas Timberjack",2.24828516050598,"black","grey"
"jim jordan for congress",FALSE,3000,"Jim Jordan for Congress",2.2269585080133,"black","grey"
"kim r smith trucking",FALSE,2900,"Kim R Smith Trucking",2.21942155605632,"black","grey"
"craig e harrison, mdpa",FALSE,2800,"Craig E Harrison, MDPA",2.21164696191087,"black","grey"
"landmark title inc",FALSE,2800,"Landmark Title Inc",2.21164696191087,"black","grey"
"sierra frac sand llc",FALSE,2700,"Sierra Frac Sand LLC",2.20361833090534,"black","grey"
"nexstar media group",FALSE,2750,"Nexstar Media Group",2.20766549269901,"black","grey"
"us house of representatives",FALSE,49507,"US House of Representatives",2.94758719376492,"black","grey"
"capital group companies",FALSE,41600,"Capital Group Companies",2.89673877722983,"black","grey"
"hansen, jacobson et al",FALSE,11400,"Hansen, Jacobson et al",2.54501581324317,"black","grey"
"riata corporate group",FALSE,20100,"Riata Corporate Group",2.69351628566742,"black","grey"
"nustar energy",FALSE,36100,"Nustar Energy",2.85595079141473,"black","grey"
"stedman west interests",FALSE,16800,"Stedman West Interests",2.64564109668251,"black","grey"
"rk group",FALSE,12600,"Rk Group",2.57061510129128,"black","grey"
"investment co institute",FALSE,8500,"Investment Co Institute",2.47139345712517,"black","grey"
"hexagon inc",FALSE,5800,"Hexagon Inc",2.37871712596217,"black","grey"
"jc2 ventures",FALSE,5800,"Jc2 Ventures",2.37871712596217,"black","grey"
"m/i homes inc",FALSE,5800,"M/I Homes Inc",2.37871712596217,"black","grey"
"oberdorf foundation",FALSE,5800,"Oberdorf Foundation",2.37871712596217,"black","grey"
"mcs",FALSE,12190,"McS",2.56212533296194,"black","grey"
"saltchuk",FALSE,7500,"Saltchuk",2.44065349667573,"black","grey"
"vrm companies",FALSE,29300,"VRM Companies",2.79696326243137,"black","grey"
"building bridges pac",FALSE,7000,"Building Bridges PAC",2.4238726817661,"black","grey"
"mcconnell valdes llc",FALSE,6982,"McConnell Valdes Llc",2.4232486778168,"black","grey"
"hb insurance",FALSE,6000,"Hb Insurance",2.38679503105807,"black","grey"
"empresas fonalledas",FALSE,5800,"Empresas Fonalledas",2.37871712596217,"black","grey"
"sarco",FALSE,5700,"Sarco",2.37458371773875,"black","grey"
"south american restaurants co",FALSE,5700,"South American Restaurants Co",2.37458371773875,"black","grey"
"ecoval llc",FALSE,5600,"Ecoval LLC",2.37038452227509,"black","grey"
"sames inc",FALSE,12600,"SAMES Inc",2.57061510129128,"black","grey"
"kinsale capital group",FALSE,11600,"Kinsale Capital Group",2.54944589048686,"black","grey"
"rst marketing",FALSE,11500,"RST Marketing",2.5472395195216,"black","grey"
"associa",FALSE,14600,"Associa",2.608766960479,"black","grey"
"mt vernon investments",FALSE,11600,"Mt Vernon Investments",2.54944589048686,"black","grey"
"american pawn superstores",FALSE,10800,"American Pawn Superstores",2.53129275175228,"black","grey"
"copart inc",FALSE,32400,"Copart Inc",2.82523450049477,"black","grey"
"lake health physician group",FALSE,2900,"Lake Health Physician Group",2.21942155605632,"black","grey"
"independent stock trader",FALSE,2000,"Independent Stock Trader",2.13846919998238,"black","grey"
"recycle midwest inc",FALSE,2000,"Recycle Midwest Inc",2.13846919998238,"black","grey"
"ldr investment group",FALSE,1000,"Ldr Investment Group",1.99526231496888,"black","grey"
"mccann plastics",FALSE,1000,"McCann Plastics",1.99526231496888,"black","grey"
"natco products",FALSE,1000,"Natco Products",1.99526231496888,"black","grey"
"dba; ben tarsitano",FALSE,2900,"Dba; Ben Tarsitano",2.21942155605632,"black","grey"
"cline glass contractors",FALSE,2800,"Cline Glass Contractors",2.21164696191087,"black","grey"
"make america first pac",FALSE,2300,"Make America First PAC",2.1685666951914,"black","grey"
"dba; louis huntington",FALSE,2000,"Dba; Louis Huntington",2.13846919998238,"black","grey"
"murphy tomatoes",FALSE,2000,"Murphy Tomatoes",2.13846919998238,"black","grey"
"dba: bert lundy",FALSE,1870,"Dba: Bert Lundy",2.12414500534291,"black","grey"
"vortechs helicopter analytics",FALSE,1496,"Vortechs Helicopter Analytics",2.07727100586163,"black","grey"
"dba: beth culligan",FALSE,1125,"Dba: Beth Culligan",2.01890206499216,"black","grey"
"beth culligan studio",FALSE,1000,"Beth Culligan Studio",1.99526231496888,"black","grey"
"pantheon capital management",FALSE,5800,"Pantheon Capital Management",2.37871712596217,"black","grey"
"beiersdorf",FALSE,5700,"Beiersdorf",2.37458371773875,"black","grey"
"pfm group consulting",FALSE,2900,"PFM Group Consulting",2.21942155605632,"black","grey"
"ajax asset management",FALSE,1000,"Ajax Asset Management",1.99526231496888,"black","grey"
"anderson county democratic women's club",FALSE,1000,"Anderson County Democratic Women'S Club",1.99526231496888,"black","grey"
"barnett & co",FALSE,1000,"Barnett & Co",1.99526231496888,"black","grey"
"safti first",FALSE,12400,"SAFTI First",2.56650531815562,"black","grey"
"anthem lakes llc",FALSE,5800,"Anthem Lakes LLC",2.37871712596217,"black","grey"
"bq resorts",FALSE,11600,"Bq Resorts",2.54944589048686,"black","grey"
"hercules holding",FALSE,5800,"Hercules Holding",2.37871712596217,"black","grey"
"irving moskowitz foundation",FALSE,11600,"Irving Moskowitz Foundation",2.54944589048686,"black","grey"
"standard industries",FALSE,130310,"Standard Industries",3.24711578194461,"black","grey"
"centerview partners",FALSE,43374,"Centerview Partners",2.9088608562866,"black","grey"
"inserra supermarkets",FALSE,29000,"Inserra Supermarkets",2.79408619640306,"black","grey"
"iac ltd",FALSE,11600,"Iac Ltd",2.54944589048686,"black","grey"
"centennial management corp",FALSE,2900,"Centennial Management Corp",2.21942155605632,"black","grey"
"fast signs inc",FALSE,2500,"Fast Signs Inc",2.18672414788656,"black","grey"
"sachs sax caplan, p l",FALSE,2000,"Sachs Sax Caplan, P L",2.13846919998238,"black","grey"
"woodglen investments llc",FALSE,2000,"Woodglen Investments LLC",2.13846919998238,"black","grey"
"grant, riffkin & strauss pc",FALSE,1000,"Grant, Riffkin & Strauss PC",1.99526231496888,"black","grey"
"iron container llc",FALSE,1000,"Iron Container LLC",1.99526231496888,"black","grey"
"jassi ltd",FALSE,1000,"Jassi Ltd",1.99526231496888,"black","grey"
"mco construction & servic",FALSE,1000,"McO Construction & Servic",1.99526231496888,"black","grey"
"dci group",FALSE,71150,"DCI Group",3.0564513710597,"black","grey"
"cornerstone government affairs",FALSE,63100,"Cornerstone Government Affairs",3.01997213599632,"black","grey"
"occidental petroleum",FALSE,12900,"Occidental Petroleum",2.576671008621,"black","grey"
"dynasty healthcare llc",FALSE,11600,"Dynasty Healthcare LLC",2.54944589048686,"black","grey"
"american clean power assn",FALSE,11000,"American Clean Power Assn",2.53594171984707,"black","grey"
"csrs inc",FALSE,10700,"CSRS Inc",2.52893913872162,"black","grey"
"atlas air worldwide",FALSE,29787,"Atlas Air Worldwide",2.80157773022816,"black","grey"
"garmin ltd",FALSE,12500,"Garmin Ltd",2.56856760741556,"black","grey"
"picard group",FALSE,12000,"Picard Group",2.55810357480153,"black","grey"
"bear gulch productions",FALSE,2900,"Bear Gulch Productions",2.21942155605632,"black","grey"
"gray enterprises",FALSE,2900,"Gray Enterprises",2.21942155605632,"black","grey"
"curelaw pc",FALSE,2000,"Curelaw PC",2.13846919998238,"black","grey"
"jirexco",FALSE,2000,"Jirexco",2.13846919998238,"black","grey"
"mark iii media",FALSE,2000,"Mark Iii Media",2.13846919998238,"black","grey"
"stengel agency",FALSE,2000,"Stengel Agency",2.13846919998238,"black","grey"
"ide land & leasing",FALSE,1708,"Ide Land & Leasing",2.10498393954384,"black","grey"
"denham & steele llc",FALSE,1500,"Denham & Steele LLC",2.07782575876,"black","grey"
"state of wyoming",FALSE,1500,"State of Wyoming",2.07782575876,"black","grey"
"mission support",FALSE,7400,"Mission Support",2.43737960029522,"black","grey"
"issa homes",FALSE,6000,"Issa Homes",2.38679503105807,"black","grey"
"magnet design engineer",FALSE,4900,"Magnet Design Engineer",2.33894283742802,"black","grey"
"sarlan builders",FALSE,2925,"Sarlan Builders",2.22132746851053,"black","grey"
"carrfour",FALSE,2900,"Carrfour",2.21942155605632,"black","grey"
"mitchco international",FALSE,2900,"Mitchco International",2.21942155605632,"black","grey"
"rcg of n c",FALSE,2900,"Rcg of N C",2.21942155605632,"black","grey"
"government contractor",FALSE,2400,"Government Contractor",2.17781569917168,"black","grey"
"national assn of real estate investment trusts",FALSE,20000,"National Assn of Real Estate Investment Trusts",2.69217321819696,"black","grey"
"camac international",FALSE,6050,"Camac International",2.38877660731206,"black","grey"
"arnold & itkin",FALSE,5800,"Arnold & Itkin",2.37871712596217,"black","grey"
"atul b kothari cpa",FALSE,5800,"Atul B Kothari CPA",2.37871712596217,"black","grey"
"williams, hart et al",FALSE,5800,"Williams, Hart et al",2.37871712596217,"black","grey"
"riceland healthcare",FALSE,5600,"Riceland Healthcare",2.37038452227509,"black","grey"
"ngu risk management",FALSE,14500,"NGU Risk Management",2.60697460244164,"black","grey"
"all american containers",FALSE,12100,"All American Containers",2.56022737564455,"black","grey"
"dapco investments",FALSE,23200,"DAPCO Investments",2.73242844959602,"black","grey"
"little piping mechanical llc",FALSE,11600,"Little Piping Mechanical LLC",2.54944589048686,"black","grey"
"dts inc (south carolina)",FALSE,17600,"DTS Inc (South Carolina)",2.65797729496013,"black","grey"
"hofer ranch",FALSE,8900,"Hofer Ranch",2.48278435844568,"black","grey"
"ditch-digger",FALSE,7100,"Ditch-Digger",2.42731329630806,"black","grey"
"textile rubber & chemical co",FALSE,7000,"Textile Rubber & Chemical Co",2.4238726817661,"black","grey"
"pain physicians of atlanta",FALSE,6350,"Pain Physicians of Atlanta",2.40036548022892,"black","grey"
"durham co",FALSE,23200,"Durham Co",2.73242844959602,"black","grey"
"carshield",FALSE,11600,"Carshield",2.54944589048686,"black","grey"
"fabick cat",FALSE,11600,"Fabick Cat",2.54944589048686,"black","grey"
"marck industries",FALSE,11600,"Marck Industries",2.54944589048686,"black","grey"
"q1 llc",FALSE,11600,"Q1 LLC",2.54944589048686,"black","grey"
"smash co",FALSE,11600,"Smash Co",2.54944589048686,"black","grey"
"vesper holdings",FALSE,11600,"Vesper Holdings",2.54944589048686,"black","grey"
"alliance for pharmacy compounding",FALSE,20000,"Alliance for Pharmacy Compounding",2.69217321819696,"black","grey"
